WORD	WORD COUNT		LEMMA	LEMMA COUNT
bid	2		reignite	1
discuss	2		become.30	1
hunger	2		—all	1
Lamanite	2		choice.	1
Galilee	2		33	1
appears	2		Atonement.	1
convince	2		36	1
alter	2		1978	1
Ever	2		pack	1
foolishness	2		65,000	1
Topics	2		quarterback	1
wicked	2		league	1
deny	2		super	1
Courage	2		bowl	1
Jimmy	2		champion	1
crossed	2		overtake	1
handed	2		fearless	1
harshly	2		builder	1
complexity	2		96	1
light.7	2		Worthily	1
Denmark	2		us—like	1
notice	2		others—they	1
doors	2		hero	1
Mariann	2		Egypt	1
riding	2		instructional	1
corner	2		smartphone	1
minute	2		1:5–6	1
closed	2		inexperienced	1
crying	2		hospital—immediately	1
Cúcuta	2		prophet—are	1
orphaned	2		orderly	1
Verde	2		whisk	1
reports	2		brain	1
lovest	2		Melchizedek	1
funerals	2		X-ray	1
rare	2		incision	1
disagreements	2		therapy	1
diseases	2		life-threaten	1
putting	2		Courageously	1
us.14	2		14:22–33	1
cookie	2		43:1	1
starve	2		92–95	1
height	2		24:15	1
Charities	2		Monson	1
offices	2		fireside	1
managed	2		2005	1
nourished	2		speeches.byu.edu	1
outreach	2		motto	1
1,500	2		happiness—eternally	1
supply	2		22:36–39	1
representative	2		detect	1
Spain	2		destructive	1
Ramstein	2		taking.	1
Afghan	2		ourselves—not	1
instrument	2		Millennials	1
Djadjou	2		anticipation	1
town	2		2007	1
buildings	2		186	1
district	2		events—because	1
Catholic	2		serve.1	1
band	2		uncertain	1
mud	2		Newly	1
alongside	2		then—even	1
deliverance	2		Ted	1
captives	2		deacons—an	1
Dave	2		army	1
prior	2		me—moving	1
procedure	2		frighten	1
ointment	2		Yalecrest	1
Balm	2		fervently	1
Four	2		name.2	1
legs	2		practically	1
cleanses	2		sleeve	1
mature	2		reluctantly	1
grandchildren	2		water—but	1
savor	2		caution	1
delightful	2		brother—remember	1
listened	2		herself—still	1
cherish	2		ill	1
consolation	2		impatient	1
illuminates	2		me—more	1
speaketh	2		me—ordered	1
Should	2		me—to	1
Growing	2		apparently	1
disposition	2		Lord—both	1
gas	2		uncloud	1
refill	2		magnification	1
habit	2		whoso	1
rid	2		Aaron	1
meets	2		unfolde	1
Chile	2		inactivity	1
imitate	2		timely	1
Humility	2		earth.1	1
Walk	2		14:19	1
Translation	2		15:52	1
2:46	2		54	1
footnote	2		incentive	1
c	2		beings.2	1
Democratic	2		members—husband	1
victims	2		posterity—is	1
drawing	2		death—even	1
seated	2		premature	1
atheist	2		save.3	1
Nigeria	2		readmit	1
chooses	2		rebellious	1
Sharing	2		I.4	1
sanctifying	2		—every	1
susceptible	2		one—	1
converse	2		18:10	1
Ton	2		34:3	1
stripling	2		necessity	1
submission	2		attract	1
centuries	2		world—the	1
brake	2		7:12	1
Christ—and	2		succour	1
donate	2		2:18	1
Creator	2		41:10	1
privileges	2		20:18–19	1
Exemplar	2		livelihood	1
Planck	2		optimistic	1
tested	2		life—even	1
deviations	2		man—a	1
minor	2		us—individually	1
creatures	2		along.	1
lawyer	2		through—perhaps	1
resistant	2		through—adversity	1
Author	2		meetinghouses	1
plot	2		home—yes	1
tending	2		inseparably	1
lion	2		made.5	1
paw	2		185	1
ear	2		1836	1
Persia	2		you—their	1
Mordecai	2		grandfather	1
Hearts	2		brother—administer	1
mixed	2		serenity	1
Medical	2		security.6	1
laughs	2		vanish	1
collective	2		world.9	1
compromised	2		alone.10	1
away.	2		frustrate	1
develops	2		isolate	1
mutual	2		essentially	1
Savior.24	2		neighbors—to	1
Helsinki	2		neighbor.11	1
fought	2		out—even	1
shy	2		transact	1
tray	2		work—now	1
glimpse	2		cause.	1
chaotic	2		tumultuous	1
Ohio	2		mildness	1
Baptism	2		time—time	1
faster	2		facilitate	1
historic	2		people.16	1
violent	2		behoove	1
pavilion	2		ordination	1
covereth	2		radiant	1
hiding	2		history—the	1
exalt	2		eminent	1
high.	2		greatness	1
millennial	2		condescension	1
Universal	2		esteem	1
reflects	2		chastisement	1
fashion	2		voluntarily	1
1945	2		cruelly	1
pitched	2		victoriously	1
tent	2		day,2	1
pitch	2		Passover	1
power.	2		sacrifice,4	1
renovations	2		validate	1
closely	2		Passover.5	1
inevitable	2		pore	1
imperative	2		spirit—and	1
whenever	2		shrink—	1
refined	2		Father7	1
objective	2		death,8	1
insights	2		Fall,9	1
Valley	2		salvation.10	1
progression	2		us.11	1
discernment	2		foreordain	1
unchanging	2		formed.12	1
finds	2		again.13	1
waits	2		exempt	1
remembers	2		justice.14	1
plea	2		mediation	1
undaunted	2		unconditionally	1
disbelief	2		death,16	1
Eubank	2		commit.17	1
Humanitarian	2		general.18	1
150	2		Mercifully	1
nothing.	2		endured.19	1
discouraged	2		incomparable	1
possessions	2		frailty	1
Canfield	2		genuinely	1
marble	2		sins,21	1
enriched	2		life.22	1
greener	2		eligible	1
Refined	2		Him.23	1
sparrow	2		agony	1
Britain	2		infirmities.24	1
riders	2		humiliate	1
medals	2		world,25	1
100	2		power.26	1
Olympic	2		Mario	1
Tour	2		Regina	1
2003	2		Emerick	1
Sir	2		complication	1
overnight	2		grief-fill	1
strategy	2		Life.30	1
marginal	2		springtime	1
implementing	2		broke.	1
99	2		ones—either	1
Texas	2		friends.2	1
50	2		Irrespective	1
atmosphere	2		Him,4	1
hurricane	2		death.5	1
smiles	2		wept.	1
1961	2		Arimathea	1
pearl	2		beg	1
Better	2		Pilate	1
road.	2		fine	1
lure	2		sepulchre.7	1
rescued	2		myrrh	1
domain	2		aloe	1
website	2		spices.8	1
LDS	2		it.9	1
Vaite	2		Sabbath.10	1
counter	2		sepulchre	1
life—each	2		body.11	1
desiring	1		gardener	1
tear-brimmed	1		it.12	1
interceded	1		pain.13	1
rejoiced	1		Resurrection.14	1
executed	1		yearning	1
hastening	1		cope	1
work—even	1		stare	1
ever-growing	1		click	1
Testimonies	1		death.	1
cultivated	1		live.	1
renovate	1		frivolous	1
front-row	1		unguard	1
plaza	1		appendage	1
workers	1		testimonies.2	1
plumbing	1		faithless	1
wiring	1		believed.	1
leaky	1		occupation	1
fountain	1		baptized.6	1
repentance.3	1		Christianity	1
Part	1		farmer	1
ages	1		Zealand.8	1
prophets.1	1		holiday	1
12th	1		17-month-old	1
uncertainties	1		toddle	1
terrifying	1		lifeless	1
strain	1		nightmare	1
oppressive	1		Peter.9	1
consuming	1		nudge	1
dampening	1		reluctant	1
bleakness	1		flicker	1
solitude	1		lit	1
loneliest	1		beach	1
Germany—land	1		Unaware	1
enemies—to	1		picnic	1
blame	1		dune	1
lecture	1		Boyd	1
life—angels	1		Sheffield	1
drowning	1		Philippians	1
cynicism	1		excellency	1
grievances	1		dung	1
agendas	1		Pauls	1
light—His	1		2012	1
us—in	1		Edward	1
joy,3	1		brotherhood	1
thrones	1		self-centeredness	1
kingdoms	1		called—to	1
principalities	1		behind—our	1
powers.	1		approach.	1
humbling	1		Naume	1
possible—not	1		dose	1
embittered	1		morphine	1
sins—both	1		instant	1
small—can	1		frail	1
blotted	1		gaze	1
more.6	1		scene	1
overflows	1		vivid	1
doomed	1		Golgotha	1
Christ,7	1		you—that	1
dwelling	1		yes.	1
irredeemable	1		Pretoria	1
hopeful.8	1		coronavirus	1
creature.9	1		teddy	1
musician	1		us.10	1
scales	1		happiness.	1
missteps	1		weight	1
self-awareness	1		1946	1
infants	1		Arthur	1
advances	1		boyhood	1
crawling	1		cool	1
stumbles	1		breeze	1
bumps	1		fragrance	1
practicing	1		moss	1
souls.10	1		columbine	1
happiness.12	1		rocky	1
tangible	1		abutment	1
globe—their	1		leap	1
histories	1		eye.	1
climates	1		trigger	1
vastly	1		evocative	1
belonging—a	1		spawn	1
ushered	1		scent	1
messengers	1		boost	1
halls	1		overwhelmingly	1
Covenants—available	1		salvation.2	1
God15	1		beating	1
prophets.16	1		place—in	1
another17	1		Redeemer.3	1
good.19	1		stirring	1
commission	1		immensity	1
Church.21	1		network	1
there.22	1		computer	1
disciples—that	1		simplicity	1
urges	1		blessing—yea	1
happiness,24	1		home—the	1
life.25	1		1975	1
Outward	1		Arnaldo	1
appearances	1		Eugenia	1
infuse	1		Portugal	1
Transformed	1		blessings.	1
track	1		sacrifice—including	1
patience.27	1		Son6	1
Knock	1		11:16–17	1
you.28	1		naught	1
Lord.29	1		scourge	1
spirit,30	1		spit	1
us.31	1		19:9	1
proven	1		10:30	1
secondary—they	1		17:20–23	1
primary.	1		reciprocate	1
protect	1		14:15	1
verbally	1		laws.	1
us—as	1		valuable	1
Him.2	1		rivet	1
thud	1		carve	1
soft	1		excavation.	1
four-year-old	1		excavation	1
picked	1		29:12–13	1
shrugged	1		gadget	1
innocent	1		deck	1
free.3	1		deluge	1
struggles.	1		tumult	1
Accidental	1		Smith—History	1
randomly	1		14:10	1
fall.	1		meaningfully	1
Understand	1		undergoe	1
old.8	1		garage	1
uprightly	1		headquarters	1
again11	1		Taniela.	1
neglect	1		hug	1
train	1		ones.	1
leadeth	1		severely	1
discerning	1		volcanic	1
Simple	1		eruption	1
electronic	1		typhoon	1
devices	1		lives.2	1
Additional	1		Philippines.3	1
role-playing	1		Leyte	1
Family	1		interfaith	1
exposed	1		homily	1
steal	1		recipient	1
cheat	1		12:5–11	1
disputes	1		12:3	1
unprepared	1		95:1	1
hostile	1		116	1
peer	1		manuscript	1
wherewith	1		wast	1
quench	1		3:7–10	1
fiery	1		Arkansas	1
darts	1		cavum	1
wicked.	1		Wakolo	1
18-year-old	1		groan	1
enlisted	1		ago.	1
infantry	1		self-pity	1
soldier	1		upset	1
inhumane	1		bother	1
sweltering	1		accordingly.	1
resentment	1		ransom	1
jungles	1		6:6	1
Shots	1		6:34	1
ring	1		Man.	1
Movement	1		up.	1
sweating	1		5:12	1
motionless	1		hail	1
jungle	1		10:69	1
dislike	1		week.	1
gratitude—for	1		21:5–6	1
battlefield	1		disperse	1
Wouldn	1		7:41	1
sweat	1		maker	1
battlefields	1		thirty-four	1
instructors	1		Davao	1
earnestness	1		respectful	1
desirous	1		excited	1
been.	1		outweigh	1
defenders	1		sent.	1
—to	1		word7	1
deserve	1		whereof	1
classmate	1		surety	1
hometown	1		Oftentimes	1
Overton	1		breadth	1
kindergarten	1		Father.	1
celebrated	1		loose	1
98th	1		deliverance.	1
nap	1		file	1
graham	1		onepage	1
crackers	1		easy.	1
Ricks	1		incorrect	1
master	1		assumption	1
Melvin	1		poignant	1
enlightened	1		summaries—a	1
aim	1		to—instead	1
impactful	1		proffer	1
widespread	1		commend	1
contentions	1		written.	1
justly	1		soar.	1
adjust	1		clutch	1
Teaching	1		intoxication	1
background	1		lull	1
Newman	1		complacency	1
discussing	1		Sunday.1	1
finishing	1		grapple	1
odd	1		unfailing	1
sounds	1		vain	1
conscientiously	1		populate	1
remodel	1		onward	1
Changes	1		march	1
sustaining.	1		happiness—now	1
lives—our	1		forever.2	1
virgins	1		rewarder	1
shortcut	1		us.4	1
last-minute	1		worketh	1
flurry	1		biblical	1
possible.	1		grain	1
springboard	1		yonder	1
dive	1		bird	1
nourishing	1		nest	1
choke	1		faith.8	1
word.	1		life,9	1
children—and	1		loom	1
love—can	1		Everest	1
Jack	1		lazy	1
Course	1		lax	1
Scotland	1		internalize	1
golf	1		compensatory	1
Photos	1		timetable—how	1
it—to	1		life.10	1
fairways	1		validity	1
breathe	1		veracity	1
errant	1		believe11	1
shots	1		life.12	1
cavernous	1		findeth	1
bunkers	1		nonbeliever	1
burly	1		martyr	1
gorse	1		unless	1
bushes	1		trail15	1
efficiency	1		pundit	1
distill	1		chaste	1
dews	1		chastity	1
Spirit,8	1		outmode	1
postcard	1		disappoint	1
vacation	1		outdoor	1
photos	1		13,000	1
Conversion	1		downpour	1
journey—a	1		wet	1
themselves.9	1		two-hour	1
level—in	1		vibrant	1
Spirit-filled	1		islanders—faith	1
pure.	1		propel	1
fascinating	1		godly	1
discoveries	1		sleep.16	1
apple	1		covenants,18	1
1970s	1		tomorrow.19	1
high-fat	1		believe.20	1
monitored	1		mountains—not	1
rate	1		flourish	1
cholesterol	1		originally	1
arteries	1		colony	1
Researchers	1		constitutions.1	1
surprisingly	1		clerk	1
breed	1		3½	1
identical	1		101:77	1
gene	1		frontier	1
amounts	1		Partly	1
invalidate	1		unfortunate	1
Were	1		agency—the	1
pursued	1		101:78	1
scientist	1		101:79	1
unusually	1		obviously	1
individual.	1		selection	1
cuddled	1		dictate	1
petted	1		allocate	1
glance	1		each.2	1
experiment—this	1		interpret	1
tightly	1		principles.4	1
controlling	1		universally	1
variable	1		revolutionary	1
analyzed	1		philosopher	1
prestigious	1		mob	1
journal	1		intimidate	1
Science.2	1		subsidiary	1
findings	1		expressly	1
influential	1		respectively	1
Dr.	1		1787	1
Kelli	1		English	1
Harding	1		parliament	1
Rabbit	1		wrest	1
Effect	1		judicial	1
human.	1		cluster	1
bridges	1		implementation	1
connecting	1		Magna	1
science	1		Carta	1
intuitive	1		colonial	1
lays	1		charter	1
brick	1		office,6	1
principle—one	1		antiestablishment	1
reinforces	1		prosecution	1
maintained	1		autocratic	1
guile.	1		dominant	1
Primary-age	1		lawmaking	1
chorus	1		dilute	1
songs	1		suppression	1
Trying	1		unpopular	1
Try	1		ebb	1
taught.7	1		inhibit	1
Minchan	1		threat	1
Kim	1		stature	1
Korea	1		substitute	1
pretended	1		self-government	1
apologized	1		trivialize	1
kids	1		slogan	1
evolve	1		constitutionalism	1
dangerously	1		rulers7	1
Anxiety	1		obstacle	1
worse	1		civilly	1
ever-present	1		peacefully	1
threat—cyberbullying.	1		framework	1
cyberspace	1		actions.8	1
schools	1		knowledgeable	1
kinder	1		civic	1
passively	1		conscientious	1
gossiping	1		voter	1
ignoring	1		approve.9	1
ridiculing	1		prioritize	1
digitally	1		affiliation	1
models	1		advocacy	1
civility—to	1		endorse	1
shift	1		commemorate	1
man-made	1		Redeemer,1	1
distinction	1		Peace.2	1
Occasionally	1		borrow	1
offending	1		pronounce	1
overlooking	1		miracles.	1
narrow-minded	1		nay	1
tolerant	1		limitless	1
benevolent	1		mend	1
faiths.	1		impotent	1
exclusion	1		coincidence	1
Black	1		sheer	1
Asian	1		luck	1
Latino	1		gain.	1
Prejudice	1		save.	1
racial	1		extension	1
tension	1		lifeline	1
undoubtedly	1		600,000	1
despitefully	1		languages.15	1
thanksgiving	1		relocate	1
1838	1		recreate	1
detained	1		film	1
destitute	1		smoke	1
friendless	1		blaze	1
Illinois	1		generator	1
Wandle	1		sophisticate	1
resident	1		narrator	1
Mississippi	1		technicians—even	1
makeshift	1		family—were	1
sheets	1		microphone	1
shivering	1		transmission	1
terribly.	1		Ron	1
rallied	1		exert	1
transporting	1		tumble	1
merchants	1		Ammon	1
vying	1		performer	1
pork	1		remote	1
sugar	1		1831	1
outcasts	1		unjust	1
needed.	1		disillusion	1
outnumbered	1		timetable	1
meager	1		ways.	1
sacrifice.15	1		21—rest	1
and—perhaps	1		disobedience	1
importantly—a	1		nonbelievers	1
refuge.	1		jeer	1
mean-spirited	1		Calvary	1
gain.18	1		print	1
outcome—healing	1		Goshen—if	1
stewardship	1		moan	1
us.19	1		chimney	1
rainstorms	1		180-foot-deep	1
injuries	1		vertical	1
Lord—our	1		single-cave	1
Caregiver—will	1		circular	1
graduate	1		staircase	1
cuisine	1		purposely	1
Chinese	1		harness	1
food.	1		belie	1
long-serving	1		ledge	1
vehicles	1		backwards	1
sirens	1		tall	1
selling	1		dangle	1
pushcart	1		spin	1
scoop	1		glow	1
Yelling	1		glisten	1
pushing	1		stalagmite	1
tipped	1		stalactite	1
cart	1		electricity	1
spilling	1		impenetrable	1
ice-cream	1		continually.	1
crushed	1		conscience	1
boots	1		dispel	1
haunts	1		continueth	1
unkindness	1		groweth	1
misunderstanding	1		Spirit.	1
inflict	1		impart	1
Malcolm	1		truth,11	1
Miller,1	1		danger	1
expert	1		comfort12	1
Eden	1		cleanse,13	1
recount	1		peace14	1
depict	1		cleaveth	1
Taken	1		conversely	1
inn.2	1		hale	1
thistles.3	1		vanquish	1
pain.4	1		departs.	1
stops	1		bathe	1
binds	1		brighten	1
Symbols	1		Him—Jesus	1
Christ.5	1		reside	1
donkey	1		brighter.	1
carries	1		undesirable	1
inn	1		curtain	1
repay	1		goodly	1
storms.7	1		sawmill	1
foibles	1		saw	1
community—whether	1		lumber	1
confronting	1		dusk	1
pandemics	1		plummet	1
wildfires	1		snowstorm	1
countenance,9	1		swirl	1
dissonance	1		wavering.	1
bless.10	1		head.	1
Spanish	1		rein	1
interpreter	1		plod	1
translate	1		halt	1
entreats	1		retrace	1
second-class	1		brink	1
events.11	1		cliff	1
considerate	1		rug	1
Imagining	1		Heaven.	1
move-ins	1		paths.	1
ideals	1		shineth	1
unaware	1		darkness.	1
prejudiced	1		suppress	1
roots.	1		overpower	1
missionaries.	1		dim	1
Unreal	1		eternal—yesterday	1
insta-perfect	1		embark	1
filtered	1		end.	1
swipes	1		overarch	1
double	1		tennis	1
taps	1		playable	1
sacrifice.12	1		double-fault	1
Travelers	1		Unforced	1
pounding	1		blunder	1
Tired	1		self-inflict	1
2:00	1		sidestep	1
Fire—there	1		ditch	1
Samaritans	1		dishonest	1
Christ—the	1		immorality	1
house—the	1		infidelity	1
heritages	1		bypass	1
groundbreaking	1		jeopardize	1
Taylorsville	1		self-discipline	1
17-year-old	1		service.4	1
begun	1		purport	1
great-great-great-grandfather	1		avoidable	1
Susannah	1		unavoidable	1
Sneath	1		woe	1
international	1		person.	1
2025	1		reap	1
corridor	1		covenant-consistent	1
reservoir	1		Actually	1
demographic	1		importantly	1
Christ.13	1		solemnly	1
Adults	1		showeth	1
Disciples	1		humbleth	1
hue	1		witnesseth	1
immense	1		prudent	1
capacities	1		Christ—on	1
repentance14	1		supportive	1
patronizing	1		basis	1
honor.	1		exemplary	1
meantime	1		energetic	1
eagles	1		antagonism	1
faint.	1		assessment	1
spirits,17	1		unchallenged	1
safety.18	1		teachings—what	1
loving-kindness	1		urgings	1
20—	1		things.9	1
Spirit—as	1		poorly	1
Inside	1		efficient	1
worker	1		Figuratively	1
white-haired	1		implicitly	1
dress	1		lives.11	1
softly	1		covenant-maker	1
Eyring.	1		covenant-keeper	1
card	1		Spirit.12	1
lapel	1		comforter	1
coat	1		filleth	1
ceiling	1		be.15	1
sky	1		reception	1
lighted	1		spotless	1
before.	1		singular	1
burning	1		long-disperse	1
confirming	1		scriptures.17	1
portrayed	1		defense	1
Logan	1		mixture	1
Kathy	1		unspotted	1
color	1		teenager	1
steep	1		heavily	1
fence	1		refresh	1
row	1		purpose.	1
barely	1		give.23	1
detail	1		Christ.24	1
buying	1		promise.	1
property	1		loyal	1
guesthouse	1		just.	1
lovely	1		mediator	1
aren	1		all.	1
commissioner	1		s.	1
houses	1		unmistakably	1
Inasmuch	1		exhilaration	1
unknown	1		thru	1
insufficiently	1		Louis	1
handsome	1		Mönch	1
resisted	1		jubilant	1
belligerent	1		German	1
raucous	1		Switzerland	1
lap	1		Europe.2	1
teared	1		articulate	1
fathers.3	1		vigil	1
baptistry	1		commence	1
font	1		1820	1
firmness	1		upbraideth	1
duty.4	1		inhabitant	1
Lisa	1		Jun.	1
Harkness	1		formally	1
Cristina	1		cabin	1
Franco	1		1830	1
Patricio	1		117	1
Giuffra	1		years—until	1
Alvin	1		1947—for	1
Meredith	1		European	1
III	1		India	1
Camille	1		two-million-member	1
N.	1		1963	1
Susan	1		three-million	1
Porter	1		rapid	1
Amy	1		future.	1
Wright	1		godliness.	1
Amato	1		1973	1
Rodney	1		6,000	1
Ames	1		9,700	1
Marcelo	1		entirety	1
Andrezzo	1		distinct	1
Annan-Simons	1		airplane	1
Patrick	1		gigantic	1
Appianti-Sarpong	1		cotton	1
Eduardo	1		funny-look	1
Argana	1		amusement	1
Barlow	1		Los	1
Erik	1		Angeles	1
Bernskov	1		brilliant	1
Bonham	1		sealings	1
Boucher	1		exterior	1
Jonathan	1		reaffirm	1
Casco	1		again—this	1
Gregorio	1		fiancée	1
Casillas	1		Buenos	1
Fernando	1		Aires	1
Ranulfo	1		twenty-two	1
Cervantes	1		wed	1
Checketts	1		converge	1
Ross	1		temple.	1
Chiles	1		jewel	1
Cinco	1		Coming.	1
Félix	1		augment	1
Conde	1		us—He	1
Jorge	1		today.15	1
Contreras	1		Isaiah16	1
Corbin	1		Nephi17	1
Coombs	1		erect	1
Costa	1		unhallow	1
Leandro	1		till	1
Curaba	1		edit	1
Corey	1		periodical	1
Cuvelier	1		1851	1
Ernesto	1		essay	1
Deyro	1		legislature	1
Kimo	1		anywhere	1
Esplin	1		difficult.	1
Tomás	1		gospel.	1
Familia	1		understand.	1
Gutty	1		succinctly	1
Oleksiy	1		doctrinally	1
Hakalenko	1		faith.4	1
Tommy	1		principles—the	1
Haws	1		repenting—and	1
Levi	1		efficacious	1
Heath	1		introductory	1
Holmes	1		89	1
Hunsaker	1		conspire	1
Yuichi	1		forewarn	1
Imai	1		contingent	1
Ixcot	1		pronouncement	1
Baptiste	1		non-distraction	1
Hwan	1		renewal	1
Jeong	1		orderliness	1
Kamya	1		cleanliness	1
Kinard	1		lengthy	1
Julio	1		inappropriate	1
Darío	1		principles.	1
Lorenzana	1		delight.	1
Odair	1		hallow	1
Lira	1		compile	1
Enrique	1		dos	1
Loo	1		crystal	1
Hernán	1		clear.	1
Lucero	1		elation	1
Bartolome	1		principle-base	1
Madriaga	1		intact	1
Maxfield	1		temptation﻿—even	1
Héctor	1		exhaust	1
Méndez	1		misunderstood﻿—imagine	1
Merrell	1		nonissues	1
Quinn	1		waves.	1
Millington	1		tiller	1
Siegfried	1		capsize	1
Naumann	1		testified.13	1
Ricardo	1		edition	1
Nieves	1		frequently.	1
Lorenzo	1		fount	1
Norambuena	1		temporarily	1
Enefiok	1		strictly	1
Ntem	1		protocol	1
Charles	1		amend	1
Oide	1		limited-use	1
Orquera	1		incidence	1
Roberto	1		pioneers—past	1
Pacheco	1		present—whose	1
Page	1		Oslo	1
Franck	1		Norway	1
Poznanski	1		Brussels	1
Price	1		Belgium	1
Alexandre	1		Vienna	1
Ret	1		Austria	1
Frédéric	1		Kumasi	1
Riemer	1		Ghana	1
Robinson	1		Beira	1
Leonardo	1		Mozambique	1
Rojas	1		Belo	1
Rozsa	1		Horizonte	1
Shumway	1		Cali	1
Simpson	1		Querétaro	1
Vance	1		Torreón	1
Martiniano	1		Helena	1
Soquila	1		Montana	1
Victor	1		Casper	1
Suazo	1		junction	1
Raul	1		Colorado	1
Tapia	1		Farmington	1
Bruno	1		Burley	1
Vásquez	1		Eugene	1
Travis	1		Oregon	1
Wolsey	1		Elko	1
Youngblood	1		Yorba	1
Directed	1		Linda	1
120	1		Smithfield	1
Disposition	1		ravage	1
Tithes—composed	1		variant	1
Bishopric—authorizes	1		convene	1
expenditure	1		Lord.1	1
disburse	1		format	1
consists	1		message—then	1
credentialed	1		now—is	1
departments	1		world—and	1
safeguarding	1		lives—would	1
respects	1		truth—eternal	1
accounting	1		plague	1
budget	1		well-define	1
Respectfully	1		has.3	1
Jared	1		time,4	1
Larson	1		boldness	1
Managing	1		directive	1
Director	1		ruler—in	1
farewell	1		expensive	1
discourse	1		sandals—to	1
crucifixion	1		possessions.	1
outright	1		cautionary	1
exhibited	1		tale	1
comfortless	1		wholehearted	1
Challenging	1		uncompromised	1
paschal	1		vernacular	1
shearers	1		characteristically	1
psalmist	1		prose	1
trouble.	1		Lewis	1
Realizing	1		prune	1
meridian	1		tooth	1
Lemuel	1		halfway	1
annoying	1		plough	1
battles	1		longing	1
involving	1		6—and	1
soldiers	1		is—we	1
inasmuch	1		Eliot	1
audience	1		everything.	1
authors	1		exceptionally	1
signature	1		Ezekiel	1
emphatically	1		subdivision	1
devil,6	1		subset	1
love.7	1		digital	1
incivility	1		hostility	1
crash	1		affirmatively	1
1929	1		envyings	1
crush	1		strifes	1
conscription	1		lasciviousness	1
marshaling	1		robber	1
conflicted	1		murderer	1
savings	1		breakthrough	1
self-confidence	1		label	1
deficits	1		artificial	1
economy	1		Jacobites	1
afford—and	1		Josephites	1
afford—our	1		Zoramites	1
fortifying	1		family—to	1
tempest	1		strength.16	1
children.8	1		way—wholeheartedly	1
frightful	1		restraint	1
unsettling	1		veritable	1
astonishingly	1		explosion	1
soothing	1		Teilhard	1
salve	1		Chardin	1
price.	1		fire.	1
challenges—physical	1		superficial	1
dozen	1		trivial	1
giveth.	1		Roman	1
confinement	1		rendezvous	1
unfeigned.15	1		possessions—the	1
Absent	1		life—it	1
discord	1		profession	1
quarters	1		obscure	1
upbeat	1		Amaleki	1
21st-century	1		above.20	1
compromises	1		inquisitive	1
coarse	1		couch	1
omnipresent	1		piercing	1
movies	1		blue	1
television	1		Bonnie	1
harassment	1		me.1	1
impropriety	1		unfailing—even	1
workplace	1		God.2	1
covenantal	1		FSY	1
profane	1		rediscover	1
behave	1		dust	1
ways—	1		one—soon	1
speak—don	1		regulation-size	1
Wickedness	1		goal—not	1
dance	1		pop-up	1
piper	1		mythic	1
currency	1		goalie	1
regret.17	1		guarde	1
indignity	1		whistle	1
doubly	1		dribble	1
coercion—not	1		swiftly	1
ecclesiastical	1		weave	1
fervor	1		hole	1
tyrants	1		entangle	1
:18	1		fade	1
disgusting	1		occasionally	1
abuses	1		divert	1
demeans	1		somewhere	1
insults	1		cause—the	1
recommend.	1		world.3	1
despicable	1		anytime	1
abuse—or	1		confidence,5	1
abuse.20	1		protection,6	1
unkindly	1		joy.7	1
destructively	1		eyes.8	1
peacemaker	1		Christ.11	1
compulsory	1		linger	1
forever.21	1		manner.	1
employ	1		depress	1
sharp	1		breakfast	1
unkind	1		hither.	1
Tomorrow	1		kiss	1
—pass	1		ointment.1	1
mistreatment	1		morally	1
accumulated	1		superior	1
untold	1		reproach	1
roadside	1		arrogance	1
comment	1		toucheth	1
enroll	1		sinner.	1
self-reliant	1		holier-than-thou	1
Guide	1		omniscience	1
ninth	1		condescend	1
Beautiful	1		guest	1
Silver	1		rebuke	1
3:1–7	1		sins.3	1
intrigued	1		Him—without	1
fasten	1		distinction—and	1
Dictionary.com	1		reverent	1
adequate	1		superiority	1
3:7	1		heart,4	1
Tuesday	1		indifference	1
Sandy	1		contempt	1
Canyon	1		self-aggrandizement	1
View	1		holiness.5	1
4:6	1		personalize	1
methodical	1		shepherd.	1
Kai	1		spiritually.7	1
talented	1		charity,8	1
athlete	1		namely	1
promising	1		trait	1
3,000	1		kindness.9	1
baptize	1		closeness	1
81:5	1		occasional	1
81:4	1		centurion	1
12:27	1		servant,10	1
honourable	1		her.11	1
honour	1		lip	1
12:22–23	1		palate	1
everyone—those	1		momentarily	1
edification	1		mask	1
missing	1		down.	1
exalted	1		Wasn	1
hands-on	1		beholdest	1
42:45	1		mote	1
108–9	1		considerest	1
herd	1		oftentimes	1
dirty	1		accurate	1
darndest	1		measurement	1
unruly	1		facet	1
Adapted	1		situation.14	1
Walker	1		rashly	1
Student	1		appearance.15	1
56–57	1		appearance.	1
genesis	1		Verily	1
proximate	1		am.	1
to—but	1		perfect.	1
in—the	1		context	1
chapel	1		unrighteously	1
porch	1		compliment	1
27:31	1		instinct	1
1974	1		communion	1
echo	1		neverending	1
unborn	1		peacemakers,19	1
Forward	1		impatience	1
Minister	1		perfectly.1	1
pobrecitos	1		is.2	1
1994	1		love—universal	1
East	1		us—an	1
partly	1		layeth	1
deep-seated	1		salvation.	1
tribal	1		heard.6	1
Estimates	1		all-embrace	1
killed.1	1		unconditional.	1
reconciled,2	1		wont	1
reverberate	1		Hugh	1
poignantly	1		Nibley	1
man—and	1		indulge	1
us—suffering	1		taint	1
brutal	1		corruption	1
incompatible	1		code	1
bite	1		fatal	1
bumper	1		exception.10	1
sticker	1		condone	1
allowance	1		wink	1
bought	1		forgiven.	1
inequality	1		dilemma	1
